userid,propertyid,rating_(1-5),area_type,location,bedrooms,total_sqft,bath,balcony,price
885,P3061,4,Built-up Area,RT Nagar,1,824.0,1,2,8190000
471,P3482,3,Carpet Area,HSR Layout,2,1212.0,2,1,13289000
198,P1693,4,Carpet Area,KR Puram,3,1765.0,3,0,18832000
201,P1252,4,Built-up Area,RT Nagar,2,1345.0,2,2,12794000
366,P1677,5,Super built-up Area,Frazer Town,2,1022.0,2,1,7208000
379,P2828,4,Built-up Area,KR Puram,2,890.0,2,2,9248000
138,P2362,4,Plot Area,Ramamurthy Nagar,3,1880.0,3,2,19258000
550,P3338,4,Super built-up Area,Kanakapura Road,3,1306.0,3,1,9180000
545,P3062,3,Carpet Area,Kaggadasapura,4,3195.0,4,3,32806000
157,P2195,4,Carpet Area,Koramangala,3,1909.0,3,3,10121000
593,P3441,4,Super built-up Area,Bannerghatta Road,3,1811.0,3,2,17108000
956,P2936,5,Super built-up Area,HSR Layout,1,462.0,1,2,5769000
388,P2973,4,Plot Area,Devanahalli,2,1068.0,2,1,9001000
473,P3452,1,Plot Area,Rajaji Nagar,3,1906.0,3,2,20550000
529,P1898,2,Built-up Area,Devanahalli,3,1536.0,3,0,11800000
367,P2510,4,Built-up Area,KR Puram,3,1755.0,3,1,17582000
354,P3439,5,Super built-up Area,Whitefield,2,1293.0,2,2,7725000
669,P2001,4,Carpet Area,Ramamurthy Nagar,3,1495.0,3,2,15682000
708,P3316,4,Super built-up Area,Jayanagar,2,1372.0,2,1,12616000
767,P1785,5,Super built-up Area,Sarjapur Road,2,1113.0,2,3,7191000
133,P1997,4,Super built-up Area,Thanisandra,3,1402.0,3,2,11723000
505,P2793,3,Super built-up Area,BTM Layout,3,1445.0,3,2,11664000
1029,P1737,4,Carpet Area,KR Puram,2,1067.0,2,1,11399000
502,P2846,3,Super built-up Area,Banashankari,1,516.0,1,2,3832000
323,P1024,4,Super built-up Area,Kanakapura Road,2,1184.0,2,1,8181000
536,P3402,3,Carpet Area,Hebbal,3,2016.0,3,1,11110000
211,P2888,5,Carpet Area,Whitefield,2,1234.0,2,1,6657000
656,P1443,2,Super built-up Area,Kanakapura Road,3,1780.0,3,2,11246000
573,P2439,1,Built-up Area,RT Nagar,2,932.0,2,2,9363000
1072,P1944,3,Super built-up Area,Koramangala,1,469.0,1,2,3049000
629,P1304,2,Super built-up Area,Rajaji Nagar,3,2038.0,3,1,20844000
743,P1493,2,Super built-up Area,Yelahanka,2,879.0,2,1,9092000
497,P1833,5,Super built-up Area,Jayanagar,2,1118.0,2,2,10278000
166,P1780,5,Plot Area,HSR Layout,2,1124.0,2,3,11713000
578,P1416,4,Carpet Area,Sarjapur Road,1,634.0,1,2,5004000
465,P1773,2,Carpet Area,Banashankari,3,1886.0,3,2,12594000
155,P1908,4,Built-up Area,BTM Layout,2,1138.0,2,0,9916000
201,P1811,4,Carpet Area,Jayanagar,2,1347.0,2,1,12204000
160,P2750,5,Built-up Area,KR Puram,4,2981.0,3,1,31118000
1088,P2186,3,Built-up Area,Marathahalli,2,853.0,2,2,8339000
899,P2982,4,Plot Area,Yelahanka,2,1140.0,2,3,10230000
112,P3460,4,Built-up Area,Kaggadasapura,2,976.0,2,2,11123000
302,P1762,3,Carpet Area,Hebbal,3,1867.0,3,1,10069000
519,P3488,3,Built-up Area,Kaggadasapura,3,1447.0,3,1,14513000
828,P2448,5,Built-up Area,HSR Layout,4,2054.0,3,1,21634000
561,P2972,2,Built-up Area,Bellandur,2,998.0,2,1,7299000
516,P1239,5,Super built-up Area,Marathahalli,4,3357.0,4,2,30307000
301,P2230,3,Built-up Area,Marathahalli,2,859.0,2,2,8933000
305,P1622,4,Carpet Area,Marathahalli,2,1395.0,2,2,12810000
113,P2161,4,Built-up Area,Kanakapura Road,3,1414.0,3,2,10137000
274,P1416,4,Carpet Area,Sarjapur Road,1,634.0,1,2,5004000
272,P2065,1,Plot Area,Banashankari,3,1906.0,3,3,13068000
537,P1226,5,Carpet Area,Yeshwantpur,2,1266.0,2,3,7589000
831,P2902,2,Carpet Area,Banashankari,3,1939.0,3,2,13090000
973,P2213,4,Carpet Area,Malleshwaram,4,2206.0,4,0,11304000
1028,P2035,2,Built-up Area,RT Nagar,2,952.0,2,1,8707000
644,P1712,5,Super built-up Area,Hebbal,2,992.0,2,0,6014000
938,P2362,1,Plot Area,Ramamurthy Nagar,3,1880.0,3,2,19258000
611,P1050,4,Built-up Area,Whitefield,1,674.0,1,2,3667000
738,P1868,2,Super built-up Area,Bellandur,2,1183.0,2,1,8347000
396,P1906,4,Carpet Area,Ramamurthy Nagar,5,5443.0,6,2,54730000
1042,P1151,4,Super built-up Area,Bannerghatta Road,1,561.0,1,3,5795000
723,P3043,2,Built-up Area,Bannerghatta Road,1,428.0,1,1,5111000
856,P1689,3,Carpet Area,KR Puram,2,912.0,2,2,10229000
433,P3301,5,Carpet Area,RT Nagar,3,1951.0,3,2,18000000
337,P1095,3,Super built-up Area,Jayanagar,2,1367.0,2,1,12452000
237,P1379,5,Plot Area,BTM Layout,2,1018.0,2,1,8231000
338,P1757,2,Carpet Area,Yelahanka,2,1175.0,2,3,11719000
1052,P2137,5,Super built-up Area,Hebbal,3,1338.0,3,3,6891000
1046,P3122,4,Built-up Area,Frazer Town,4,3454.0,4,2,22516000
757,P1595,1,Built-up Area,Koramangala,3,1337.0,3,2,8155000
386,P2700,4,Super built-up Area,Thanisandra,3,1798.0,3,2,14749000
192,P1373,4,Carpet Area,Marathahalli,2,1338.0,2,0,12119000
1053,P1157,5,Super built-up Area,Malleshwaram,2,1331.0,2,2,7666000
535,P3051,3,Plot Area,Thanisandra,2,1380.0,2,1,10518000
974,P3249,4,Built-up Area,Hebbal,2,1183.0,2,3,6020000
1078,P1198,3,Super built-up Area,Bannerghatta Road,3,1495.0,3,2,13950000
948,P2294,4,Carpet Area,Malleshwaram,3,1602.0,3,1,8969000
281,P3442,3,Plot Area,Bannerghatta Road,2,1184.0,2,3,10512000
737,P3377,4,Super built-up Area,Koramangala,1,774.0,1,1,5333000
302,P2471,4,Carpet Area,Sarjapur Road,2,1003.0,2,2,6833000
822,P3117,4,Plot Area,Jayanagar,3,1303.0,3,3,12381000
244,P2372,3,Carpet Area,Hebbal,3,1760.0,3,2,9559000
892,P3483,5,Plot Area,Yeshwantpur,3,1505.0,3,1,8321000
714,P2624,4,Built-up Area,Marathahalli,1,774.0,1,1,6886000
1050,P2469,3,Super built-up Area,Thanisandra,1,654.0,1,2,6256000
1078,P3269,4,Carpet Area,Bellandur,2,904.0,2,1,6863000
927,P2058,5,Plot Area,Devanahalli,4,3173.0,3,1,24300000
798,P2619,5,Carpet Area,Bellandur,4,2548.0,4,1,16954000
255,P1628,5,Super built-up Area,Electronic City,3,1846.0,3,2,14857000
583,P3331,4,Super built-up Area,Kanakapura Road,2,924.0,2,1,6719000
785,P2840,4,Carpet Area,Kaggadasapura,3,1560.0,3,2,15821000
905,P2421,3,Built-up Area,Rajaji Nagar,2,1344.0,2,2,13916000
824,P1779,4,Carpet Area,Yeshwantpur,2,1119.0,2,1,6667000
150,P2998,3,Plot Area,Sarjapur Road,2,1083.0,2,1,6999000
583,P2250,5,Plot Area,BTM Layout,2,1355.0,2,2,10331000
602,P1712,3,Super built-up Area,Hebbal,2,992.0,2,0,6014000
528,P1457,4,Super built-up Area,Bannerghatta Road,3,1871.0,3,1,17504000
677,P1300,1,Super built-up Area,Yeshwantpur,2,1051.0,2,1,6651000
944,P3259,5,Plot Area,Indiranagar,2,965.0,2,2,8717000
881,P2860,3,Super built-up Area,Koramangala,2,1107.0,2,1,6459000
532,P3025,3,Carpet Area,HSR Layout,3,1337.0,3,0,13378000
911,P2896,1,Built-up Area,Bellandur,1,539.0,1,2,3682000
712,P1888,4,Built-up Area,Rajaji Nagar,3,2081.0,3,2,22301000
698,P2028,5,Carpet Area,Kanakapura Road,3,1758.0,3,0,11721000
800,P1393,5,Super built-up Area,Whitefield,3,1304.0,3,1,7051000
150,P3431,5,Carpet Area,Whitefield,4,2372.0,4,1,12006000
769,P1819,4,Carpet Area,Kaggadasapura,3,1335.0,3,2,13608000
288,P3437,3,Super built-up Area,Banashankari,2,1068.0,2,2,6760000
106,P2438,1,Built-up Area,Bannerghatta Road,4,2625.0,3,1,23845000
207,P2890,3,Plot Area,Hebbal,2,1060.0,2,1,5666000
968,P1759,4,Super built-up Area,Yelahanka,3,2171.0,3,1,19650000
932,P1644,2,Plot Area,RT Nagar,4,2044.0,3,3,18842000
360,P1011,4,Plot Area,Yelahanka,3,2058.0,3,1,18796000
579,P1826,4,Super built-up Area,Hebbal,3,1335.0,3,3,7616000
689,P3112,5,Built-up Area,Jayanagar,2,1122.0,2,1,11304000
675,P2202,4,Built-up Area,Devanahalli,2,1195.0,2,1,9206000
617,P2941,1,Carpet Area,KR Puram,3,1741.0,3,2,17548000
373,P3463,4,Plot Area,Yeshwantpur,1,546.0,1,0,2782000
668,P3012,4,Built-up Area,Frazer Town,3,1943.0,3,2,13085000
1059,P2765,5,Super built-up Area,KR Puram,3,1651.0,3,1,17525000
425,P1664,4,Plot Area,KR Puram,3,1706.0,3,0,18298000
600,P2016,3,Super built-up Area,Indiranagar,3,1835.0,3,1,14770000
218,P2923,3,Built-up Area,Marathahalli,2,1235.0,2,2,11971000
815,P3278,2,Carpet Area,Devanahalli,3,1833.0,3,0,13828000
212,P3035,5,Super built-up Area,HSR Layout,2,1151.0,2,1,12919000
812,P2820,4,Carpet Area,Frazer Town,3,2113.0,3,3,13292000
930,P2615,2,Built-up Area,Sarjapur Road,1,679.0,1,2,4892000
266,P2341,4,Super built-up Area,BTM Layout,4,3103.0,4,1,24435000
400,P3346,5,Super built-up Area,Rajaji Nagar,2,892.0,2,2,10371000
554,P2436,3,Super built-up Area,Bellandur,3,1924.0,3,2,12812000
126,P3337,3,Plot Area,Jayanagar,3,1925.0,3,1,17390000
819,P3366,1,Plot Area,Koramangala,3,1553.0,3,3,8462000
299,P1340,1,Super built-up Area,Bellandur,3,1354.0,3,2,8775000
373,P1350,3,Built-up Area,HSR Layout,3,1332.0,3,2,13609000
332,P3461,4,Plot Area,Kanakapura Road,3,1979.0,3,2,12479000
904,P1129,2,Plot Area,Devanahalli,2,851.0,2,2,6617000
123,P2459,3,Carpet Area,Hebbal,2,923.0,2,1,5975000
102,P1799,4,Built-up Area,Whitefield,2,991.0,2,2,5254000
423,P3196,4,Carpet Area,Kaggadasapura,2,1391.0,2,3,14654000
716,P3020,4,Carpet Area,Whitefield,4,1945.0,4,2,10095000
744,P2067,4,Super built-up Area,Sarjapur Road,2,1153.0,2,3,7363000
865,P1952,3,Plot Area,Bellandur,1,679.0,1,2,5113000
992,P3355,2,Built-up Area,HSR Layout,3,1601.0,3,2,16830000
291,P2930,2,Carpet Area,Indiranagar,2,907.0,2,3,7060000
1043,P1670,4,Carpet Area,Thanisandra,1,512.0,1,1,4752000
919,P2619,2,Carpet Area,Bellandur,4,2548.0,4,1,16954000
235,P2239,5,Carpet Area,Jayanagar,3,2169.0,3,2,19950000
412,P2839,4,Built-up Area,Malleshwaram,3,1745.0,3,2,9116000
770,P1403,4,Carpet Area,Thanisandra,4,2892.0,4,2,23087000
504,P3437,5,Super built-up Area,Banashankari,2,1068.0,2,2,6760000
544,P1119,4,Super built-up Area,Koramangala,2,1147.0,2,1,6474000
992,P1288,4,Carpet Area,Koramangala,2,1078.0,2,1,5704000
607,P2564,3,Carpet Area,Kaggadasapura,2,1272.0,2,1,12932000
133,P1337,4,Built-up Area,BTM Layout,5,2965.0,4,1,22741000
477,P3287,5,Plot Area,Rajaji Nagar,5,5184.0,5,0,52995000
901,P2494,4,Super built-up Area,Rajaji Nagar,2,870.0,2,3,9106000
210,P1823,5,Super built-up Area,HSR Layout,2,1237.0,2,2,13487000
733,P3318,4,Super built-up Area,BTM Layout,2,1164.0,2,1,9613000
804,P1693,4,Carpet Area,KR Puram,3,1765.0,3,0,18832000
1009,P2721,3,Plot Area,Kaggadasapura,1,547.0,1,2,6783000
624,P1174,4,Super built-up Area,RT Nagar,4,3408.0,4,1,31111000
983,P1076,2,Built-up Area,Kaggadasapura,4,2331.0,3,2,24794000
791,P2772,4,Built-up Area,Frazer Town,2,959.0,2,2,6454000
115,P2896,4,Built-up Area,Bellandur,1,539.0,1,2,3682000
1040,P2294,5,Carpet Area,Malleshwaram,3,1602.0,3,1,8969000
579,P3441,4,Super built-up Area,Bannerghatta Road,3,1811.0,3,2,17108000
934,P3047,4,Super built-up Area,Yeshwantpur,3,2108.0,3,1,10791000
434,P3294,3,Super built-up Area,Marathahalli,2,1041.0,2,1,9580000
177,P2290,4,Carpet Area,Ramamurthy Nagar,4,1896.0,3,2,19701000
733,P1353,4,Super built-up Area,Whitefield,3,1371.0,3,2,8057000
130,P2292,3,Carpet Area,RT Nagar,2,1003.0,2,2,8941000
996,P1342,3,Carpet Area,Rajaji Nagar,2,1048.0,2,3,10839000
221,P1275,3,Super built-up Area,Rajaji Nagar,1,787.0,1,2,9305000
435,P2597,2,Super built-up Area,Jayanagar,3,1372.0,3,2,13385000
520,P2487,4,Super built-up Area,RT Nagar,2,901.0,2,3,7972000
303,P3454,4,Plot Area,Yeshwantpur,2,1056.0,2,1,5767000
670,P2826,4,Carpet Area,Ramamurthy Nagar,3,2156.0,3,1,22199000
410,P1224,4,Plot Area,Banashankari,2,1254.0,2,1,8492000
120,P1874,4,Plot Area,Yeshwantpur,2,1018.0,2,1,5175000
606,P2222,3,Plot Area,Bannerghatta Road,5,4244.0,4,2,38490000
225,P1593,4,Carpet Area,BTM Layout,3,1605.0,3,3,12068000
985,P1820,4,Super built-up Area,Hebbal,3,1825.0,3,2,10085000
751,P1778,4,Plot Area,Kaggadasapura,3,1806.0,3,3,18717000
620,P2531,3,Built-up Area,Kanakapura Road,1,603.0,1,2,4420000
853,P1410,3,Built-up Area,Koramangala,2,1254.0,2,1,7442000
591,P3030,1,Carpet Area,Koramangala,4,2943.0,4,1,15685000
736,P1942,5,Carpet Area,KR Puram,3,2075.0,3,3,20990000
151,P1175,4,Plot Area,Whitefield,2,880.0,2,2,5074000
402,P2145,4,Plot Area,Marathahalli,5,5498.0,5,1,49370000
706,P2578,1,Super built-up Area,Malleshwaram,2,1374.0,2,2,7019000
436,P3366,3,Plot Area,Koramangala,3,1553.0,3,3,8462000
478,P2896,3,Built-up Area,Bellandur,1,539.0,1,2,3682000
376,P2758,4,Built-up Area,Banashankari,3,1584.0,3,1,11328000
223,P2911,4,Super built-up Area,KR Puram,2,1285.0,2,2,13822000
209,P2121,4,Built-up Area,Bellandur,3,1516.0,3,1,10691000
666,P1767,2,Super built-up Area,Indiranagar,3,2191.0,3,3,17547000
997,P1027,5,Super built-up Area,Yeshwantpur,2,934.0,2,3,5150000
611,P2915,3,Super built-up Area,Bannerghatta Road,1,761.0,1,1,7660000
367,P2180,3,Built-up Area,Whitefield,2,918.0,2,1,4837000
131,P3211,5,Built-up Area,RT Nagar,2,1103.0,2,1,10416000
613,P1743,4,Plot Area,Malleshwaram,4,2246.0,4,1,11887000
621,P1305,4,Carpet Area,KR Puram,1,535.0,1,1,6444000
253,P2485,4,Built-up Area,RT Nagar,2,924.0,2,2,8955000
637,P1648,3,Carpet Area,Whitefield,5,4891.0,6,1,25233000
748,P1856,3,Super built-up Area,Yeshwantpur,1,548.0,1,0,2838000
941,P2582,4,Built-up Area,Rajaji Nagar,2,885.0,2,2,9483000
343,P3223,5,Carpet Area,Jayanagar,3,1529.0,3,3,14393000
960,P3004,3,Super built-up Area,Sarjapur Road,2,1257.0,2,2,8009000
108,P1656,3,Plot Area,Rajaji Nagar,1,775.0,1,1,7766000
150,P3259,5,Plot Area,Indiranagar,2,965.0,2,2,8717000
200,P2425,5,Super built-up Area,RT Nagar,2,1218.0,2,1,11225000
544,P2080,3,Plot Area,Kaggadasapura,3,2172.0,3,2,22066000
215,P2486,4,Super built-up Area,Thanisandra,4,2111.0,4,2,17013000
351,P1296,5,Super built-up Area,Koramangala,5,3074.0,6,3,16730000
946,P1651,4,Super built-up Area,KR Puram,3,1963.0,3,1,20368000
880,P1125,4,Plot Area,Koramangala,3,1840.0,3,1,9681000
189,P3245,3,Carpet Area,KR Puram,3,1374.0,3,1,13991000
310,P2014,3,Built-up Area,Marathahalli,4,1976.0,4,0,18441000
837,P2142,4,Carpet Area,Jayanagar,2,927.0,2,2,9407000
476,P1115,4,Plot Area,BTM Layout,1,505.0,1,1,5167000
1042,P1118,3,Carpet Area,Yelahanka,4,3287.0,4,2,29277000
118,P2448,4,Built-up Area,HSR Layout,4,2054.0,3,1,21634000
261,P2451,2,Built-up Area,Hebbal,3,1589.0,3,1,9185000
962,P1614,5,Super built-up Area,Indiranagar,3,2011.0,3,2,15475000
475,P1806,5,Plot Area,Rajaji Nagar,1,466.0,1,1,5849000
342,P2137,3,Super built-up Area,Hebbal,3,1338.0,3,3,6891000
763,P1456,3,Plot Area,HSR Layout,3,2059.0,3,1,22037000
905,P1155,4,Built-up Area,Indiranagar,3,1408.0,3,2,11399000
253,P2455,4,Super built-up Area,Indiranagar,2,1127.0,2,2,9675000
559,P1122,5,Built-up Area,Thanisandra,3,1600.0,3,2,12211000
1066,P1904,3,Super built-up Area,Bellandur,4,3103.0,4,2,20345000
456,P2271,5,Carpet Area,Thanisandra,3,1559.0,3,3,11810000
417,P2049,2,Plot Area,Devanahalli,2,1091.0,2,1,8302000
412,P1523,4,Super built-up Area,Indiranagar,3,2104.0,3,3,16457000
469,P2534,3,Super built-up Area,Ramamurthy Nagar,3,2038.0,3,0,21013000
339,P3157,3,Built-up Area,Bellandur,3,1687.0,3,3,10968000
203,P1704,5,Built-up Area,Frazer Town,3,2108.0,3,3,14224000
625,P3037,4,Carpet Area,Jayanagar,2,852.0,2,2,8950000
826,P3024,4,Plot Area,BTM Layout,3,2148.0,3,2,16935000
549,P1039,3,Built-up Area,HSR Layout,3,1542.0,3,1,16694000
929,P2822,5,Plot Area,Hebbal,2,1161.0,2,2,6852000
589,P2523,4,Super built-up Area,Banashankari,2,1204.0,2,1,8553000
282,P2588,3,Plot Area,Jayanagar,2,1299.0,2,1,12631000
387,P1954,3,Built-up Area,Jayanagar,3,1538.0,3,0,14352000
796,P2790,2,Plot Area,Hebbal,3,1395.0,3,2,8420000
691,P2048,4,Super built-up Area,RT Nagar,2,944.0,2,1,8838000
683,P3391,2,Built-up Area,Whitefield,3,1932.0,3,2,9894000
789,P2262,4,Built-up Area,Kaggadasapura,1,771.0,1,0,8912000
484,P1428,3,Built-up Area,Jayanagar,5,3713.0,4,1,33036000
949,P3423,3,Carpet Area,Hebbal,2,1259.0,2,1,7667000
1014,P2247,4,Carpet Area,Yelahanka,2,1124.0,2,2,10840000
953,P1532,4,Plot Area,Devanahalli,1,562.0,1,1,5194000
127,P2790,3,Plot Area,Hebbal,3,1395.0,3,2,8420000
772,P3107,5,Super built-up Area,Yelahanka,5,3223.0,4,2,29697000
184,P3259,5,Plot Area,Indiranagar,2,965.0,2,2,8717000
873,P2214,4,Plot Area,Kaggadasapura,5,4587.0,4,2,46976000
977,P3369,5,Built-up Area,Kaggadasapura,3,1922.0,3,3,20623000
566,P2866,1,Super built-up Area,Malleshwaram,3,1857.0,3,0,9797000
559,P2571,4,Built-up Area,Marathahalli,2,1292.0,2,1,11708000
601,P2512,3,Plot Area,HSR Layout,3,1560.0,3,1,15726000
253,P1231,5,Built-up Area,BTM Layout,2,858.0,2,2,7043000
364,P1071,4,Built-up Area,Ramamurthy Nagar,2,953.0,2,3,10886000
242,P2896,4,Built-up Area,Bellandur,1,539.0,1,2,3682000
272,P2592,4,Plot Area,Kaggadasapura,3,1604.0,3,2,16594000
437,P2307,4,Plot Area,Marathahalli,2,1360.0,2,2,12941000
108,P1193,4,Carpet Area,Banashankari,3,1637.0,3,0,11464000
188,P3404,1,Built-up Area,Yeshwantpur,2,1078.0,2,2,6606000
200,P2303,1,Super built-up Area,Jayanagar,2,1051.0,2,2,9479000
185,P1048,4,Plot Area,Sarjapur Road,3,1500.0,3,1,9400000
769,P2309,4,Built-up Area,Bellandur,3,1733.0,3,1,11817000
687,P2667,3,Built-up Area,Indiranagar,3,1352.0,3,1,10877000
795,P2965,4,Super built-up Area,Koramangala,3,1493.0,3,0,7865000
900,P2190,2,Built-up Area,HSR Layout,3,1358.0,3,2,14908000
569,P2335,3,Plot Area,Indiranagar,2,1281.0,2,2,9840000
724,P1695,4,Carpet Area,Bellandur,1,826.0,1,1,6583000
313,P1242,4,Super built-up Area,HSR Layout,1,658.0,1,1,8070000
1041,P1170,4,Plot Area,Ramamurthy Nagar,4,2512.0,4,1,26268000
625,P3456,2,Carpet Area,Kanakapura Road,3,1704.0,3,0,11078000
692,P1696,3,Super built-up Area,Kanakapura Road,3,1733.0,3,2,11612000
605,P2419,5,Built-up Area,Hebbal,3,1966.0,3,2,10591000
404,P2710,4,Plot Area,Malleshwaram,2,1277.0,2,1,7794000
907,P3453,2,Super built-up Area,Yeshwantpur,2,1071.0,2,1,6703000
884,P2188,5,Carpet Area,Hebbal,2,1218.0,2,1,7466000
488,P1462,5,Super built-up Area,Kanakapura Road,3,1543.0,3,1,10711000
549,P2442,4,Built-up Area,Ramamurthy Nagar,3,1893.0,3,2,19666000
459,P1077,4,Carpet Area,Malleshwaram,1,490.0,1,1,2693000
691,P2765,2,Super built-up Area,KR Puram,3,1651.0,3,1,17525000
300,P2541,5,Carpet Area,Yeshwantpur,1,676.0,1,1,4869000
743,P3336,5,Built-up Area,Yelahanka,3,1942.0,3,0,18369000
970,P1736,2,Plot Area,Sarjapur Road,2,1049.0,2,1,6951000
455,P3047,3,Super built-up Area,Yeshwantpur,3,2108.0,3,1,10791000
952,P3150,4,Super built-up Area,Bellandur,3,1931.0,3,2,12952000
185,P2687,3,Carpet Area,KR Puram,1,747.0,1,1,7986000
251,P1668,4,Plot Area,Yelahanka,2,890.0,2,2,8314000
1043,P2579,4,Plot Area,Frazer Town,2,1203.0,2,2,8509000
1058,P2500,4,Plot Area,Koramangala,4,3067.0,3,0,15744000
166,P2201,2,Plot Area,Devanahalli,2,979.0,2,2,7651000
113,P1977,5,Super built-up Area,RT Nagar,3,1825.0,3,1,16294000
1040,P1655,3,Super built-up Area,Devanahalli,3,1965.0,3,0,15877000
232,P3318,4,Super built-up Area,BTM Layout,2,1164.0,2,1,9613000
528,P3243,2,Carpet Area,Koramangala,2,1066.0,2,1,5360000
160,P3220,4,Built-up Area,Koramangala,2,1132.0,2,1,6697000
331,P2997,1,Super built-up Area,Whitefield,3,1446.0,3,1,7796000
525,P2268,1,Built-up Area,RT Nagar,4,2543.0,4,2,23462000
583,P3485,4,Carpet Area,HSR Layout,2,1360.0,2,2,14925000
1072,P2212,4,Carpet Area,Banashankari,5,2971.0,6,1,19742000
334,P2141,4,Super built-up Area,Yelahanka,4,1912.0,3,0,17139000
954,P1545,4,Carpet Area,Malleshwaram,3,2086.0,3,2,10785000
1082,P2949,4,Carpet Area,Sarjapur Road,3,2194.0,3,1,14731000
266,P3352,3,Built-up Area,RT Nagar,2,1323.0,2,1,12351000
897,P1732,3,Built-up Area,RT Nagar,3,2153.0,3,2,20192000
1023,P1532,1,Plot Area,Devanahalli,1,562.0,1,1,5194000
128,P1821,3,Built-up Area,Sarjapur Road,4,3217.0,4,2,21361000
1042,P2424,5,Built-up Area,Malleshwaram,2,1018.0,2,3,5690000
746,P2345,4,Plot Area,Indiranagar,2,1355.0,2,3,10413000
887,P2491,2,Super built-up Area,Rajaji Nagar,2,1136.0,2,1,11481000
891,P2084,3,Super built-up Area,Malleshwaram,2,1097.0,2,0,6856000
175,P1807,3,Built-up Area,Ramamurthy Nagar,2,970.0,2,0,11087000
166,P2909,4,Plot Area,Thanisandra,2,1164.0,2,2,8901000
314,P2854,5,Plot Area,Bannerghatta Road,3,2083.0,3,0,18916000
1016,P2445,3,Super built-up Area,Electronic City,2,1004.0,2,3,8929000
446,P2610,4,Built-up Area,Sarjapur Road,2,1338.0,2,0,9363000
1098,P1914,2,Built-up Area,Ramamurthy Nagar,3,2177.0,3,1,22660000
574,P3141,3,Plot Area,Indiranagar,2,1299.0,2,2,9902000
254,P2422,3,Plot Area,Bellandur,1,423.0,1,2,4044000
663,P3187,4,Built-up Area,Devanahalli,2,1309.0,2,2,9910000
128,P2624,4,Built-up Area,Marathahalli,1,774.0,1,1,6886000
209,P1705,3,Super built-up Area,KR Puram,2,1373.0,2,2,14193000
1063,P2516,4,Built-up Area,Malleshwaram,2,1151.0,2,2,6385000
231,P1723,3,Super built-up Area,HSR Layout,2,1176.0,2,2,13148000
530,P2380,5,Super built-up Area,Bannerghatta Road,2,1386.0,2,2,12806000
712,P1646,5,Built-up Area,Banashankari,5,4296.0,5,1,28053000
701,P2286,2,Super built-up Area,Hebbal,2,1321.0,2,2,7999000
589,P1917,4,Carpet Area,Malleshwaram,3,1513.0,3,2,8786000
389,P2176,4,Built-up Area,Koramangala,3,1478.0,3,1,8306000
691,P3084,4,Super built-up Area,Indiranagar,4,3217.0,3,2,25267000
441,P2269,3,Carpet Area,Yelahanka,1,560.0,1,1,5488000
897,P3184,5,Plot Area,Malleshwaram,2,1329.0,2,1,7023000
123,P3331,5,Super built-up Area,Kanakapura Road,2,924.0,2,1,6719000
781,P1406,2,Carpet Area,Ramamurthy Nagar,2,1374.0,2,0,14170000
549,P2921,2,Super built-up Area,Sarjapur Road,1,476.0,1,2,3555000
654,P1010,5,Super built-up Area,Hebbal,3,1616.0,3,1,9078000
896,P2099,4,Super built-up Area,Thanisandra,2,1258.0,2,1,9653000
867,P2573,5,Built-up Area,Indiranagar,5,3054.0,5,2,23967000
263,P2182,2,Carpet Area,Frazer Town,2,1088.0,2,2,8022000
493,P1561,5,Built-up Area,HSR Layout,4,2080.0,4,2,21224000
307,P3442,4,Plot Area,Bannerghatta Road,2,1184.0,2,3,10512000
591,P1657,4,Built-up Area,BTM Layout,4,2229.0,4,2,17028000
342,P2401,4,Carpet Area,Thanisandra,4,3001.0,3,2,23592000
873,P3489,4,Built-up Area,Devanahalli,2,880.0,2,2,8017000
819,P1572,1,Carpet Area,Hebbal,2,885.0,2,0,5053000
852,P2781,4,Built-up Area,Rajaji Nagar,3,2048.0,3,2,21472000
276,P1545,4,Carpet Area,Malleshwaram,3,2086.0,3,2,10785000
490,P1543,4,Built-up Area,Ramamurthy Nagar,4,3200.0,3,2,32092000
901,P1168,3,Carpet Area,Marathahalli,1,736.0,1,3,7686000
319,P2971,4,Built-up Area,RT Nagar,2,1390.0,2,1,13516000
843,P1602,4,Built-up Area,Yeshwantpur,2,937.0,2,1,5390000
325,P1037,3,Plot Area,Jayanagar,3,2088.0,3,2,18615000
152,P3005,3,Super built-up Area,Sarjapur Road,4,2117.0,4,2,13922000
198,P1265,3,Super built-up Area,Frazer Town,3,2119.0,3,1,13287000
220,P2382,4,Carpet Area,Electronic City,2,894.0,2,0,6983000
876,P1824,4,Plot Area,Thanisandra,3,1962.0,3,1,15671000
958,P3245,3,Carpet Area,KR Puram,3,1374.0,3,1,13991000
497,P1542,3,Carpet Area,Kaggadasapura,2,1180.0,2,2,13152000
804,P2404,2,Plot Area,Yeshwantpur,2,1273.0,2,1,6653000
509,P2518,4,Plot Area,Malleshwaram,3,2051.0,3,2,10330000
866,P2426,5,Plot Area,BTM Layout,3,1802.0,3,1,14858000
881,P2551,4,Built-up Area,Yelahanka,3,2172.0,3,1,19478000
